brand,product,region_code,week_start,metric,value
hexal,lorano_5mg_20stk,NW,2024-04-01,sell_out_revenue_eur,128192.13
hexal,lorano_5mg_20stk,NW,2024-04-08,sell_out_units,12757.8
hexal,lorano_5mg_20stk,NW,2024-04-08,sell_out_revenue_eur,113544.46
hexal,lorano_5mg_20stk,NW,2024-04-15,sell_out_units,12400.5
hexal,lorano_5mg_20stk,NW,2024-04-15,sell_out_revenue_eur,110364.21
hexal,lorano_5mg_20stk,NW,2024-04-22,sell_out_units,13941.7
hexal,lorano_5mg_20stk,NW,2024-04-22,sell_out_revenue_eur,124080.71
hexal,lorano_5mg_20stk,NW,2024-04-29,sell_out_units,11980.9
hexal,lorano_5mg_20stk,NW,2024-04-29,sell_out_revenue_eur,106629.74
hexal,lorano_5mg_20stk,NW,2024-05-06,sell_out_units,12356.2
hexal,lorano_5mg_20stk,NW,2024-05-06,sell_out_revenue_eur,109970.15
hexal,lorano_5mg_20stk,NW,2024-05-13,sell_out_units,11731.4
hexal,lorano_5mg_20stk,NW,2024-05-13,sell_out_revenue_eur,104409.6
hexal,lorano_5mg_20stk,NW,2024-05-20,sell_out_units,11846.2
hexal,lorano_5mg_20stk,NW,2024-05-20,sell_out_revenue_eur,105431.04
hexal,lorano_5mg_20stk,NW,2024-05-27,sell_out_units,12964.6
hexal,lorano_5mg_20stk,NW,2024-05-27,sell_out_revenue_eur,115384.53
hexal,lorano_5mg_20stk,NW,2024-06-03,sell_out_units,11429.2
hexal,lorano_5mg_20stk,NW,2024-06-03,sell_out_revenue_eur,101720.31
hexal,lorano_5mg_20stk,NW,2024-06-10,sell_out_units,11461.3
hexal,lorano_5mg_20stk,NW,2024-06-10,sell_out_revenue_eur,102005.38
hexal,lorano_5mg_20stk,NW,2024-06-17,sell_out_units,11409.8
hexal,lorano_5mg_20stk,NW,2024-06-17,sell_out_revenue_eur,101547.32
hexal,lorano_5mg_20stk,NW,2024-06-24,sell_out_units,10113.2
hexal,lorano_5mg_20stk,NW,2024-06-24,sell_out_revenue_eur,90007.34
hexal,lorano_5mg_20stk,NW,2024-07-01,sell_out_units,9963.9
hexal,lorano_5mg_20stk,NW,2024-07-01,sell_out_revenue_eur,88678.98
hexal,lorano_5mg_20stk,NW,2024-07-08,sell_out_units,9884.6
hexal,lorano_5mg_20stk,NW,2024-07-08,sell_out_revenue_eur,87972.72
hexal,lorano_5mg_20stk,NW,2024-07-15,sell_out_units,9915.3
hexal,lorano_5mg_20stk,NW,2024-07-15,sell_out_revenue_eur,88245.73
hexal,lorano_5mg_20stk,NW,2024-07-22,sell_out_units,9681.5
hexal,lorano_5mg_20stk,NW,2024-07-22,sell_out_revenue_eur,86165.68
hexal,lorano_5mg_20stk,NW,2024-07-29,sell_out_units,9308.3
hexal,lorano_5mg_20stk,NW,2024-07-29,sell_out_revenue_eur,82843.89
hexal,lorano_5mg_20stk,NW,2024-08-05,sell_out_units,8773.0
hexal,lorano_5mg_20stk,NW,2024-08-05,sell_out_revenue_eur,78079.83
hexal,lorano_5mg_20stk,NW,2024-08-12,sell_out_units,8943.0
hexal,lorano_5mg_20stk,NW,2024-08-12,sell_out_revenue_eur,79592.71
hexal,lorano_5mg_20stk,NW,2024-08-19,sell_out_units,8096.1
hexal,lorano_5mg_20stk,NW,2024-08-19,sell_out_revenue_eur,72054.97
hexal,lorano_5mg_20stk,NW,2024-08-26,sell_out_units,8187.5
hexal,lorano_5mg_20stk,NW,2024-08-26,sell_out_revenue_eur,72869.13
hexal,lorano_5mg_20stk,NW,2024-09-02,sell_out_units,8050.8
hexal,lorano_5mg_20stk,NW,2024-09-02,sell_out_revenue_eur,71652.37
hexal,lorano_5mg_20stk,NW,2024-09-09,sell_out_units,8493.6
hexal,lorano_5mg_20stk,NW,2024-09-09,sell_out_revenue_eur,75593.42
hexal,lorano_5mg_20stk,NW,2024-09-16,sell_out_units,7803.2
hexal,lorano_5mg_20stk,NW,2024-09-16,sell_out_revenue_eur,69448.29
hexal,lorano_5mg_20stk,NW,2024-09-23,sell_out_units,8074.5
hexal,lorano_5mg_20stk,NW,2024-09-23,sell_out_revenue_eur,71862.84
hexal,lorano_5mg_20stk,NW,2024-09-30,sell_out_units,7909.8
hexal,lorano_5mg_20stk,NW,2024-09-30,sell_out_revenue_eur,70397.07
hexal,lorano_5mg_20stk,NW,2024-10-07,sell_out_units,7839.4
hexal,lorano_5mg_20stk,NW,2024-10-07,sell_out_revenue_eur,69770.65
hexal,lorano_5mg_20stk,NW,2024-10-14,sell_out_units,7676.9
hexal,lorano_5mg_20stk,NW,2024-10-14,sell_out_revenue_eur,68324.41
hexal,lorano_5mg_20stk,NW,2024-10-21,sell_out_units,8466.7
hexal,lorano_5mg_20stk,NW,2024-10-21,sell_out_revenue_eur,75353.69
hexal,lorano_5mg_20stk,NW,2024-10-28,sell_out_units,7539.7
hexal,lorano_5mg_20stk,NW,2024-10-28,sell_out_revenue_eur,67103.05
hexal,lorano_5mg_20stk,NW,2024-11-04,sell_out_units,6654.3
hexal,lorano_5mg_20stk,NW,2024-11-04,sell_out_revenue_eur,59222.98
hexal,lorano_5mg_20stk,NW,2024-11-11,sell_out_units,11332.4
hexal,lorano_5mg_20stk,NW,2024-11-11,sell_out_revenue_eur,100858.18
hexal,lorano_5mg_20stk,NW,2024-11-18,sell_out_units,7554.2
hexal,lorano_5mg_20stk,NW,2024-11-18,sell_out_revenue_eur,67232.74
hexal,lorano_5mg_20stk,NW,2024-11-25,sell_out_units,7542.5
hexal,lorano_5mg_20stk,NW,2024-11-25,sell_out_revenue_eur,67128.49
hexal,lorano_5mg_20stk,NW,2024-12-02,sell_out_units,8739.7
hexal,lorano_5mg_20stk,NW,2024-12-02,sell_out_revenue_eur,77783.0
hexal,lorano_5mg_20stk,NW,2024-12-09,sell_out_units,6678.3
hexal,lorano_5mg_20stk,NW,2024-12-09,sell_out_revenue_eur,59437.25
hexal,lorano_5mg_20stk,NW,2024-12-16,sell_out_units,7593.3
hexal,lorano_5mg_20stk,NW,2024-12-16,sell_out_revenue_eur,67580.3
hexal,lorano_5mg_20stk,NW,2024-12-23,sell_out_units,8242.8
hexal,lorano_5mg_20stk,NW,2024-12-23,sell_out_revenue_eur,73360.58
hexal,lorano_5mg_20stk,NW,2024-12-30,sell_out_units,7610.8
hexal,lorano_5mg_20stk,NW,2024-12-30,sell_out_revenue_eur,67736.35
hexal,lorano_5mg_20stk,NW,2025-01-06,sell_out_units,8137.5
hexal,lorano_5mg_20stk,NW,2025-01-06,sell_out_revenue_eur,72423.38
hexal,lorano_5mg_20stk,NW,2025-01-13,sell_out_units,8329.2
hexal,lorano_5mg_20stk,NW,2025-01-13,sell_out_revenue_eur,74129.81
hexal,lorano_5mg_20stk,NW,2025-01-20,sell_out_units,8224.1
hexal,lorano_5mg_20stk,NW,2025-01-20,sell_out_revenue_eur,73194.26
hexal,lorano_5mg_20stk,NW,2025-01-27,sell_out_units,7953.9
hexal,lorano_5mg_20stk,NW,2025-01-27,sell_out_revenue_eur,70789.58
hexal,lorano_5mg_20stk,NW,2025-02-03,sell_out_units,7848.5
hexal,lorano_5mg_20stk,NW,2025-02-03,sell_out_revenue_eur,69851.83
hexal,lorano_5mg_20stk,NW,2025-02-10,sell_out_units,9231.6
hexal,lorano_5mg_20stk,NW,2025-02-10,sell_out_revenue_eur,82161.18
hexal,lorano_5mg_20stk,NW,2025-02-17,sell_out_units,9814.6
hexal,lorano_5mg_20stk,NW,2025-02-17,sell_out_revenue_eur,87350.38
hexal,lorano_5mg_20stk,NW,2025-02-24,sell_out_units,11410.7
hexal,lorano_5mg_20stk,NW,2025-02-24,sell_out_revenue_eur,101555.37
hexal,lorano_5mg_20stk,NW,2025-03-03,sell_out_units,9901.8
hexal,lorano_5mg_20stk,NW,2025-03-03,sell_out_revenue_eur,88126.11
hexal,lorano_5mg_20stk,NW,2025-03-10,sell_out_units,9065.4
hexal,lorano_5mg_20stk,NW,2025-03-10,sell_out_revenue_eur,80681.92
hexal,lorano_5mg_20stk,NW,2025-03-17,sell_out_units,9596.1
hexal,lorano_5mg_20stk,NW,2025-03-17,sell_out_revenue_eur,85404.96
hexal,lorano_5mg_20stk,NW,2025-03-24,sell_out_units,11086.8
hexal,lorano_5mg_20stk,NW,2025-03-24,sell_out_revenue_eur,98672.19
hexal,lorano_5mg_20stk,NW,2025-03-31,sell_out_units,12013.7
hexal,lorano_5mg_20stk,NW,2025-03-31,sell_out_revenue_eur,106922.29
hexal,lorano_5mg_20stk,NW,2025-04-07,sell_out_units,12221.6
hexal,lorano_5mg_20stk,NW,2025-04-07,sell_out_revenue_eur,108772.23
hexal,lorano_5mg_20stk,NW,2025-04-14,sell_out_units,10400.4
hexal,lorano_5mg_20stk,NW,2025-04-14,sell_out_revenue_eur,92563.73
hexal,lorano_5mg_20stk,NW,2025-04-21,sell_out_units,11805.8
hexal,lorano_5mg_20stk,NW,2025-04-21,sell_out_revenue_eur,105071.78
hexal,lorano_5mg_20stk,NW,2025-04-28,sell_out_units,10651.4
hexal,lorano_5mg_20stk,NW,2025-04-28,sell_out_revenue_eur,94797.1
hexal,lorano_5mg_20stk,NW,2025-05-05,sell_out_units,11017.8
hexal,lorano_5mg_20stk,NW,2025-05-05,sell_out_revenue_eur,98058.14
hexal,lorano_5mg_20stk,NW,2025-05-12,sell_out_units,11342.8
hexal,lorano_5mg_20stk,NW,2025-05-12,sell_out_revenue_eur,100951.36
hexal,lorano_5mg_20stk,NW,2025-05-19,sell_out_units,11716.7
hexal,lorano_5mg_20stk,NW,2025-05-19,sell_out_revenue_eur,104278.6
hexal,lorano_5mg_20stk,NW,2025-05-26,sell_out_units,11417.1
hexal,lorano_5mg_20stk,NW,2025-05-26,sell_out_revenue_eur,101612.37
hexal,lorano_5mg_20stk,NW,2025-06-02,sell_out_units,11073.5
hexal,lorano_5mg_20stk,NW,2025-06-02,sell_out_revenue_eur,98554.1
hexal,lorano_5mg_20stk,NW,2025-06-09,sell_out_units,9019.9
hexal,lorano_5mg_20stk,NW,2025-06-09,sell_out_revenue_eur,80277.39
hexal,lorano_5mg_20stk,NW,2025-06-16,sell_out_units,9798.7
hexal,lorano_5mg_20stk,NW,2025-06-16,sell_out_revenue_eur,87208.49
hexal,lorano_5mg_20stk,NW,2025-06-23,sell_out_units,9083.3
hexal,lorano_5mg_20stk,NW,2025-06-23,sell_out_revenue_eur,80841.16
hexal,lorano_5mg_20stk,NW,2025-06-30,sell_out_units,7794.6
hexal,lorano_5mg_20stk,NW,2025-06-30,sell_out_revenue_eur,69372.24
hexal,lorano_5mg_20stk,NW,2025-07-07,sell_out_units,8779.3
hexal,lorano_5mg_20stk,NW,2025-07-07,sell_out_revenue_eur,78135.86
hexal,lorano_5mg_20stk,NW,2025-07-14,sell_out_units,8799.0
hexal,lorano_5mg_20stk,NW,2025-07-14,sell_out_revenue_eur,78311.04
hexal,lorano_5mg_20stk,NW,2025-07-21,sell_out_units,8102.6
hexal,lorano_5mg_20stk,NW,2025-07-21,sell_out_revenue_eur,72113.29
hexal,lorano_5mg_20stk,NW,2025-07-28,sell_out_units,8839.4
hexal,lorano_5mg_20stk,NW,2025-07-28,sell_out_revenue_eur,78670.81
hexal,lorano_5mg_20stk,NW,2025-08-04,sell_out_units,8674.3
hexal,lorano_5mg_20stk,NW,2025-08-04,sell_out_revenue_eur,77201.16
hexal,lorano_5mg_20stk,NW,2025-08-11,sell_out_units,8579.4
hexal,lorano_5mg_20stk,NW,2025-08-11,sell_out_revenue_eur,76356.9
hexal,lorano_5mg_20stk,NW,2025-08-18,sell_out_units,7848.2
hexal,lorano_5mg_20stk,NW,2025-08-18,sell_out_revenue_eur,69849.09
hexal,lorano_5mg_20stk,NW,2025-08-25,sell_out_units,8525.3
hexal,lorano_5mg_20stk,NW,2025-08-25,sell_out_revenue_eur,75875.52
hexal,lorano_5mg_20stk,NW,2025-09-01,sell_out_units,7698.6
hexal,lorano_5mg_20stk,NW,2025-09-01,sell_out_revenue_eur,68517.36
hexal,lorano_5mg_20stk,NW,2025-09-08,sell_out_units,7185.7
hexal,lorano_5mg_20stk,NW,2025-09-08,sell_out_revenue_eur,63952.85
hexal,lorano_5mg_20stk,NW,2025-09-15,sell_out_units,7038.2
hexal,lorano_5mg_20stk,NW,2025-09-15,sell_out_revenue_eur,62639.97
hexal,lorano_5mg_20stk,NW,2025-09-22,sell_out_units,6613.8
hexal,lorano_5mg_20stk,NW,2025-09-22,sell_out_revenue_eur,58862.76
hexal,lorano_5mg_20stk,NW,2025-09-29,sell_out_units,6843.0
hexal,lorano_5mg_20stk,NW,2025-09-29,sell_out_revenue_eur,60902.69
hexal,lorano_5mg_20stk,NW,2025-10-06,sell_out_units,7082.9
hexal,lorano_5mg_20stk,NW,2025-10-06,sell_out_revenue_eur,63037.48
hexal,lorano_5mg_20stk,NW,2025-10-13,sell_out_units,7575.0
hexal,lorano_5mg_20stk,NW,2025-10-13,sell_out_revenue_eur,67417.66
hexal,lorano_5mg_20stk,NW,2025-10-20,sell_out_units,7960.8
hexal,lorano_5mg_20stk,NW,2025-10-20,sell_out_revenue_eur,70850.71
hexal,lorano_5mg_20stk,NW,2025-10-27,sell_out_units,6615.0
hexal,lorano_5mg_20stk,NW,2025-10-27,sell_out_revenue_eur,58873.7
hexal,lorano_5mg_20stk,NW,2025-11-03,sell_out_units,7380.7
hexal,lorano_5mg_20stk,NW,2025-11-03,sell_out_revenue_eur,65687.87
hexal,lorano_5mg_20stk,NW,2025-11-10,sell_out_units,6936.8
hexal,lorano_5mg_20stk,NW,2025-11-10,sell_out_revenue_eur,61737.69
hexal,lorano_5mg_20stk,NW,2025-11-17,sell_out_units,7556.2
hexal,lorano_5mg_20stk,NW,2025-11-17,sell_out_revenue_eur,67250.12
hexal,lorano_5mg_20stk,NW,2025-11-24,sell_out_units,7173.5
hexal,lorano_5mg_20stk,NW,2025-11-24,sell_out_revenue_eur,63844.27
hexal,lorano_5mg_20stk,NW,2025-12-01,sell_out_units,6444.5
hexal,lorano_5mg_20stk,NW,2025-12-01,sell_out_revenue_eur,57356.2
hexal,lorano_5mg_20stk,NW,2025-12-08,sell_out_units,7621.0
hexal,lorano_5mg_20stk,NW,2025-12-08,sell_out_revenue_eur,67827.16
hexal,lorano_5mg_20stk,NW,2025-12-15,sell_out_units,7085.4
hexal,lorano_5mg_20stk,NW,2025-12-15,sell_out_revenue_eur,63059.74
hexal,lorano_5mg_20stk,NW,2025-12-22,sell_out_units,7758.2
hexal,lorano_5mg_20stk,NW,2025-12-22,sell_out_revenue_eur,69048.15
hexal,lorano_5mg_20stk,NW,2025-12-29,sell_out_units,7050.8
hexal,lorano_5mg_20stk,NW,2025-12-29,sell_out_revenue_eur,62752.45
hexal,lorano_5mg_20stk,NW,2026-01-05,sell_out_units,7108.7
hexal,lorano_5mg_20stk,NW,2026-01-05,sell_out_revenue_eur,63267.43
hexal,lorano_5mg_20stk,NW,2026-01-12,sell_out_units,7638.3
hexal,lorano_5mg_20stk,NW,2026-01-12,sell_out_revenue_eur,67981.1
hexal,lorano_5mg_20stk,NW,2026-01-19,sell_out_units,7324.7
hexal,lorano_5mg_20stk,NW,2026-01-19,sell_out_revenue_eur,65190.26
hexal,lorano_5mg_20stk,NW,2026-01-26,sell_out_units,8023.0
hexal,lorano_5mg_20stk,NW,2026-01-26,sell_out_revenue_eur,71404.93
hexal,lorano_5mg_20stk,NW,2026-02-02,sell_out_units,8780.2
hexal,lorano_5mg_20stk,NW,2026-02-02,sell_out_revenue_eur,78143.35
hexal,lorano_5mg_20stk,NW,2026-02-09,sell_out_units,9061.0
hexal,lorano_5mg_20stk,NW,2026-02-09,sell_out_revenue_eur,80642.58
hexal,lorano_5mg_20stk,NW,2026-02-16,sell_out_units,11007.0
hexal,lorano_5mg_20stk,NW,2026-02-16,sell_out_revenue_eur,97962.22
hexal,lorano_5mg_20stk,NW,2026-02-23,sell_out_units,11065.0
hexal,lorano_5mg_20stk,NW,2026-02-23,sell_out_revenue_eur,98478.56
hexal,lorano_5mg_20stk,NW,2026-03-02,sell_out_units,10109.0
hexal,lorano_5mg_20stk,NW,2026-03-02,sell_out_revenue_eur,89970.38
hexal,lorano_5mg_20stk,NW,2026-03-09,sell_out_units,9044.1
hexal,lorano_5mg_20stk,NW,2026-03-09,sell_out_revenue_eur,80492.41
hexal,lorano_5mg_20stk,NW,2026-03-16,sell_out_units,11215.2
hexal,lorano_5mg_20stk,NW,2026-03-16,sell_out_revenue_eur,99815.25
hexal,lorano_5mg_20stk,NW,2026-03-23,sell_out_units,13114.0
hexal,lorano_5mg_20stk,NW,2026-03-23,sell_out_revenue_eur,116714.69
hexal,lorano_5mg_20stk,NW,2026-03-30,sell_out_units,14584.2
hexal,lorano_5mg_20stk,NW,2026-03-30,sell_out_revenue_eur,129799.73
hexal,lorano_5mg_20stk,NW,2026-04-06,sell_out_units,14276.9
hexal,lorano_5mg_20stk,NW,2026-04-06,sell_out_revenue_eur,127064.07
hexal,lorano_5mg_20stk,BW,2022-01-03,sell_out_units,4735.2
hexal,lorano_5mg_20stk,BW,2022-01-03,sell_out_revenue_eur,42143.04
hexal,lorano_5mg_20stk,BW,2022-01-10,sell_out_units,4288.7
hexal,lorano_5mg_20stk,BW,2022-01-10,sell_out_revenue_eur,38169.86
hexal,lorano_5mg_20stk,BW,2022-01-17,sell_out_units,4238.0
hexal,lorano_5mg_20stk,BW,2022-01-17,sell_out_revenue_eur,37718.5
hexal,lorano_5mg_20stk,BW,2022-01-24,sell_out_units,4514.1
hexal,lorano_5mg_20stk,BW,2022-01-24,sell_out_revenue_eur,40175.46
hexal,lorano_5mg_20stk,BW,2022-01-31,sell_out_units,4222.8
hexal,lorano_5mg_20stk,BW,2022-01-31,sell_out_revenue_eur,37583.19
hexal,lorano_5mg_20stk,BW,2022-02-07,sell_out_units,4738.7
hexal,lorano_5mg_20stk,BW,2022-02-07,sell_out_revenue_eur,42174.82
hexal,lorano_5mg_20stk,BW,2022-02-14,sell_out_units,5277.4
hexal,lorano_5mg_20stk,BW,2022-02-14,sell_out_revenue_eur,46969.26
hexal,lorano_5mg_20stk,BW,2022-02-21,sell_out_units,6088.5
hexal,lorano_5mg_20stk,BW,2022-02-21,sell_out_revenue_eur,54187.73
hexal,lorano_5mg_20stk,BW,2022-02-28,sell_out_units,5535.4
hexal,lorano_5mg_20stk,BW,2022-02-28,sell_out_revenue_eur,49264.95
hexal,lorano_5mg_20stk,BW,2022-03-07,sell_out_units,4935.7
hexal,lorano_5mg_20stk,BW,2022-03-07,sell_out_revenue_eur,43927.59
hexal,lorano_5mg_20stk,BW,2022-03-14,sell_out_units,5371.6
hexal,lorano_5mg_20stk,BW,2022-03-14,sell_out_revenue_eur,47807.05
hexal,lorano_5mg_20stk,BW,2022-03-21,sell_out_units,5445.8
hexal,lorano_5mg_20stk,BW,2022-03-21,sell_out_revenue_eur,48467.27
hexal,lorano_5mg_20stk,BW,2022-03-28,sell_out_units,5113.8
hexal,lorano_5mg_20stk,BW,2022-03-28,sell_out_revenue_eur,45512.96
hexal,lorano_5mg_20stk,BW,2022-04-04,sell_out_units,6113.8
hexal,lorano_5mg_20stk,BW,2022-04-04,sell_out_revenue_eur,54412.54
hexal,lorano_5mg_20stk,BW,2022-04-11,sell_out_units,7240.0
hexal,lorano_5mg_20stk,BW,2022-04-11,sell_out_revenue_eur,64436.28
hexal,lorano_5mg_20stk,BW,2022-04-18,sell_out_units,8277.3
hexal,lorano_5mg_20stk,BW,2022-04-18,sell_out_revenue_eur,73667.76
hexal,lorano_5mg_20stk,BW,2022-04-25,sell_out_units,7675.1
hexal,lorano_5mg_20stk,BW,2022-04-25,sell_out_revenue_eur,68308.33
hexal,lorano_5mg_20stk,BW,2022-05-02,sell_out_units,7685.1
hexal,lorano_5mg_20stk,BW,2022-05-02,sell_out_revenue_eur,68397.53
hexal,lorano_5mg_20stk,BW,2022-05-09,sell_out_units,7693.4
hexal,lorano_5mg_20stk,BW,2022-05-09,sell_out_revenue_eur,68471.57
hexal,lorano_5mg_20stk,BW,2022-05-16,sell_out_units,7560.8
hexal,lorano_5mg_20stk,BW,2022-05-16,sell_out_revenue_eur,67290.73
hexal,lorano_5mg_20stk,BW,2022-05-23,sell_out_units,7041.8
hexal,lorano_5mg_20stk,BW,2022-05-23,sell_out_revenue_eur,62672.3
hexal,lorano_5mg_20stk,BW,2022-05-30,sell_out_units,6620.3
hexal,lorano_5mg_20stk,BW,2022-05-30,sell_out_revenue_eur,58920.91
hexal,lorano_5mg_20stk,BW,2022-06-06,sell_out_units,6800.1
hexal,lorano_5mg_20stk,BW,2022-06-06,sell_out_revenue_eur,60521.17
hexal,lorano_5mg_20stk,BW,2022-06-13,sell_out_units,6338.7
hexal,lorano_5mg_20stk,BW,2022-06-13,sell_out_revenue_eur,56414.51
hexal,lorano_5mg_20stk,BW,2022-06-20,sell_out_units,5610.3
hexal,lorano_5mg_20stk,BW,2022-06-20,sell_out_revenue_eur,49931.99
hexal,lorano_5mg_20stk,BW,2022-06-27,sell_out_units,5572.6
hexal,lorano_5mg_20stk,BW,2022-06-27,sell_out_revenue_eur,49596.22
hexal,lorano_5mg_20stk,BW,2022-07-04,sell_out_units,5959.9
hexal,lorano_5mg_20stk,BW,2022-07-04,sell_out_revenue_eur,53042.96
hexal,lorano_5mg_20stk,BW,2022-07-11,sell_out_units,5070.9
hexal,lorano_5mg_20stk,BW,2022-07-11,sell_out_revenue_eur,45130.73
hexal,lorano_5mg_20stk,BW,2022-07-18,sell_out_units,5400.6
hexal,lorano_5mg_20stk,BW,2022-07-18,sell_out_revenue_eur,48065.31
hexal,lorano_5mg_20stk,BW,2022-07-25,sell_out_units,4927.3
hexal,lorano_5mg_20stk,BW,2022-07-25,sell_out_revenue_eur,43853.13
hexal,lorano_5mg_20stk,BW,2022-08-01,sell_out_units,4770.5
hexal,lorano_5mg_20stk,BW,2022-08-01,sell_out_revenue_eur,42457.79
hexal,lorano_5mg_20stk,BW,2022-08-08,sell_out_units,4394.7
hexal,lorano_5mg_20stk,BW,2022-08-08,sell_out_revenue_eur,39112.53
hexal,lorano_5mg_20stk,BW,2022-08-15,sell_out_units,4281.7
hexal,lorano_5mg_20stk,BW,2022-08-15,sell_out_revenue_eur,38106.72
hexal,lorano_5mg_20stk,BW,2022-08-22,sell_out_units,4105.1
hexal,lorano_5mg_20stk,BW,2022-08-22,sell_out_revenue_eur,36535.26
hexal,lorano_5mg_20stk,BW,2022-08-29,sell_out_units,4274.6
hexal,lorano_5mg_20stk,BW,2022-08-29,sell_out_revenue_eur,38044.27
hexal,lorano_5mg_20stk,BW,2022-09-05,sell_out_units,4025.2
hexal,lorano_5mg_20stk,BW,2022-09-05,sell_out_revenue_eur,35824.22
hexal,lorano_5mg_20stk,BW,2022-09-12,sell_out_units,4305.6
hexal,lorano_5mg_20stk,BW,2022-09-12,sell_out_revenue_eur,38319.51
hexal,lorano_5mg_20stk,BW,2022-09-19,sell_out_units,4268.4
hexal,lorano_5mg_20stk,BW,2022-09-19,sell_out_revenue_eur,37988.34
hexal,lorano_5mg_20stk,BW,2022-09-26,sell_out_units,4069.4
hexal,lorano_5mg_20stk,BW,2022-09-26,sell_out_revenue_eur,36217.79
hexal,lorano_5mg_20stk,BW,2022-10-03,sell_out_units,3948.0
hexal,lorano_5mg_20stk,BW,2022-10-03,sell_out_revenue_eur,35137.64
hexal,lorano_5mg_20stk,BW,2022-10-10,sell_out_units,4072.6
hexal,lorano_5mg_20stk,BW,2022-10-10,sell_out_revenue_eur,36245.99
hexal,lorano_5mg_20stk,BW,2022-10-17,sell_out_units,3846.0
hexal,lorano_5mg_20stk,BW,2022-10-17,sell_out_revenue_eur,34229.57
hexal,lorano_5mg_20stk,BW,2022-10-24,sell_out_units,4197.9
hexal,lorano_5mg_20stk,BW,2022-10-24,sell_out_revenue_eur,37361.15
hexal,lorano_5mg_20stk,BW,2022-10-31,sell_out_units,3554.5
hexal,lorano_5mg_20stk,BW,2022-10-31,sell_out_revenue_eur,31634.7
hexal,lorano_5mg_20stk,BW,2022-11-07,sell_out_units,3850.3
hexal,lorano_5mg_20stk,BW,2022-11-07,sell_out_revenue_eur,34267.32
hexal,lorano_5mg_20stk,BW,2022-11-14,sell_out_units,3487.2
hexal,lorano_5mg_20stk,BW,2022-11-14,sell_out_revenue_eur,31036.52
hexal,lorano_5mg_20stk,BW,2022-11-21,sell_out_units,3739.2
hexal,lorano_5mg_20stk,BW,2022-11-21,sell_out_revenue_eur,33279.11
hexal,lorano_5mg_20stk,BW,2022-11-28,sell_out_units,4285.4
hexal,lorano_5mg_20stk,BW,2022-11-28,sell_out_revenue_eur,38139.95
hexal,lorano_5mg_20stk,BW,2022-12-05,sell_out_units,4126.1
hexal,lorano_5mg_20stk,BW,2022-12-05,sell_out_revenue_eur,36722.72
hexal,lorano_5mg_20stk,BW,2022-12-12,sell_out_units,3960.6
hexal,lorano_5mg_20stk,BW,2022-12-12,sell_out_revenue_eur,35249.06
hexal,lorano_5mg_20stk,BW,2022-12-19,sell_out_units,4369.4
hexal,lorano_5mg_20stk,BW,2022-12-19,sell_out_revenue_eur,38887.88
hexal,lorano_5mg_20stk,BW,2022-12-26,sell_out_units,3231.4
hexal,lorano_5mg_20stk,BW,2022-12-26,sell_out_revenue_eur,28759.72
hexal,lorano_5mg_20stk,BW,2023-01-02,sell_out_units,3977.3
hexal,lorano_5mg_20stk,BW,2023-01-02,sell_out_revenue_eur,35397.88
hexal,lorano_5mg_20stk,BW,2023-01-09,sell_out_units,4979.9
hexal,lorano_5mg_20stk,BW,2023-01-09,sell_out_revenue_eur,44321.32
hexal,lorano_5mg_20stk,BW,2023-01-16,sell_out_units,4598.9
hexal,lorano_5mg_20stk,BW,2023-01-16,sell_out_revenue_eur,40930.09
hexal,lorano_5mg_20stk,BW,2023-01-23,sell_out_units,5044.4
hexal,lorano_5mg_20stk,BW,2023-01-23,sell_out_revenue_eur,44894.73
hexal,lorano_5mg_20stk,BW,2023-01-30,sell_out_units,4425.8
hexal,lorano_5mg_20stk,BW,2023-01-30,sell_out_revenue_eur,39389.66
hexal,lorano_5mg_20stk,BW,2023-02-06,sell_out_units,4204.6
hexal,lorano_5mg_20stk,BW,2023-02-06,sell_out_revenue_eur,37420.69
hexal,lorano_5mg_20stk,BW,2023-02-13,sell_out_units,4298.9
hexal,lorano_5mg_20stk,BW,2023-02-13,sell_out_revenue_eur,38260.6
hexal,lorano_5mg_20stk,BW,2023-02-20,sell_out_units,4913.1
hexal,lorano_5mg_20stk,BW,2023-02-20,sell_out_revenue_eur,43726.36
hexal,lorano_5mg_20stk,BW,2023-02-27,sell_out_units,5878.7
hexal,lorano_5mg_20stk,BW,2023-02-27,sell_out_revenue_eur,52320.63
hexal,lorano_5mg_20stk,BW,2023-03-06,sell_out_units,5136.0
hexal,lorano_5mg_20stk,BW,2023-03-06,sell_out_revenue_eur,45710.72
hexal,lorano_5mg_20stk,BW,2023-03-13,sell_out_units,5253.3
hexal,lorano_5mg_20stk,BW,2023-03-13,sell_out_revenue_eur,46754.17
hexal,lorano_5mg_20stk,BW,2023-03-20,sell_out_units,5143.9
hexal,lorano_5mg_20stk,BW,2023-03-20,sell_out_revenue_eur,45780.65
hexal,lorano_5mg_20stk,BW,2023-03-27,sell_out_units,4404.9
hexal,lorano_5mg_20stk,BW,2023-03-27,sell_out_revenue_eur,39203.79
hexal,lorano_5mg_20stk,BW,2023-04-03,sell_out_units,5666.6
hexal,lorano_5mg_20stk,BW,2023-04-03,sell_out_revenue_eur,50432.92
hexal,lorano_5mg_20stk,BW,2023-04-10,sell_out_units,6254.1
hexal,lorano_5mg_20stk,BW,2023-04-10,sell_out_revenue_eur,55661.07
